1658524064 2022-07-22 21:07:44.078059 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524124 2022-07-22 21:08:44.637065 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524185 2022-07-22 21:09:45.197094 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524245 2022-07-22 21:10:45.757094 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524306 2022-07-22 21:11:46.317057 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524366 2022-07-22 21:12:46.840363 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524427 2022-07-22 21:13:47.397074 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524487 2022-07-22 21:14:47.958108 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524548 2022-07-22 21:15:48.517345 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524609 2022-07-22 21:16:49.078466 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524669 2022-07-22 21:17:49.639533 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524730 2022-07-22 21:18:50.197085 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524790 2022-07-22 21:19:50.758177 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524851 2022-07-22 21:20:51.317190 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524911 2022-07-22 21:21:51.878274 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658524972 2022-07-22 21:22:52.439340 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525033 2022-07-22 21:23:53.000451 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525093 2022-07-22 21:24:53.561484 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525154 2022-07-22 21:25:54.117073 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525214 2022-07-22 21:26:54.678161 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525275 2022-07-22 21:27:55.237079 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525335 2022-07-22 21:28:55.797075 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525396 2022-07-22 21:29:56.357057 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525456 2022-07-22 21:30:56.917037 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525517 2022-07-22 21:31:57.478147 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525578 2022-07-22 21:32:58.039228 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525638 2022-07-22 21:33:58.597094 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525699 2022-07-22 21:34:59.117110 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525759 2022-07-22 21:35:59.647040 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525820 2022-07-22 21:37:00.208138 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525880 2022-07-22 21:38:00.736325 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658525941 2022-07-22 21:39:01.297067 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526001 2022-07-22 21:40:01.858123 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526062 2022-07-22 21:41:02.378622 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526122 2022-07-22 21:42:02.917078 ['SFC', 'battery voltage 25.09V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526183 2022-07-22 21:43:03.477050 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526244 2022-07-22 21:44:04.037089 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526304 2022-07-22 21:45:04.597168 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526365 2022-07-22 21:46:05.157078 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526425 2022-07-22 21:47:05.718173 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526486 2022-07-22 21:48:06.277094 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526546 2022-07-22 21:49:06.837267 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526607 2022-07-22 21:50:07.361757 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526667 2022-07-22 21:51:07.922902 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526728 2022-07-22 21:52:08.484052 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526789 2022-07-22 21:53:09.045106 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526849 2022-07-22 21:54:09.606276 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526910 2022-07-22 21:55:10.108331 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658526970 2022-07-22 21:56:10.667219 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527031 2022-07-22 21:57:11.229979 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527091 2022-07-22 21:58:11.732140 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527152 2022-07-22 21:59:12.293171 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527212 2022-07-22 22:00:12.854358 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527273 2022-07-22 22:01:13.380097 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527333 2022-07-22 22:02:13.937108 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527394 2022-07-22 22:03:14.497072 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527455 2022-07-22 22:04:15.057057 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527515 2022-07-22 22:05:15.618104 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527576 2022-07-22 22:06:16.177088 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527636 2022-07-22 22:07:16.738243 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527697 2022-07-22 22:08:17.297715 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527757 2022-07-22 22:09:17.858960 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527818 2022-07-22 22:10:18.380093 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527878 2022-07-22 22:11:18.941211 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658527939 2022-07-22 22:12:19.491808 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528000 2022-07-22 22:13:20.047047 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528060 2022-07-22 22:14:20.568335 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528121 2022-07-22 22:15:21.127093 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528181 2022-07-22 22:16:21.647050 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528242 2022-07-22 22:17:22.187099 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528302 2022-07-22 22:18:22.747053 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528363 2022-07-22 22:19:23.269904 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528423 2022-07-22 22:20:23.819288 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528484 2022-07-22 22:21:24.377327 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528544 2022-07-22 22:22:24.937192 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528605 2022-07-22 22:23:25.458533 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528665 2022-07-22 22:24:25.960236 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528726 2022-07-22 22:25:26.517219 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528787 2022-07-22 22:26:27.077199 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528847 2022-07-22 22:27:27.637123 ['SFC', 'battery voltage 25.07V', 'output current -0.05A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528908 2022-07-22 22:28:28.198418 ['SFC', 'battery voltage 25.08V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658528968 2022-07-22 22:29:28.757145 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529029 2022-07-22 22:30:29.317195 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529089 2022-07-22 22:31:29.877159 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529150 2022-07-22 22:32:30.437214 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529210 2022-07-22 22:33:30.997201 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529271 2022-07-22 22:34:31.558506 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
1658529332 2022-07-22 22:35:32.060206 ['SFC', 'battery voltage 25.07V', 'output current -0.03A', 'operation time (charge mode) 0.3h', 'operating state: auto off', 'operating mode: auto', 'cumulative output energy 0.6Wh', 'no error', 'cartridge level above sensor or no sensor (cartridge 1.1 consumed 0.011l)', 'no warning', 'SFC>']
